Price;Brand;Model;Engine;Year;Fuel_Type;Gear_Type;Km;Engine_Power;Engine_Capacity;WD;Color;Warranty;Seller
17000;Opel;Corsa;1.4;1998;Gasoline & LPG;Manual;178000;60;1389;Front_2WD;Black;Yes;Owner
35750;Opel;Corsa;1.3;2008;Diesel;Manual;152000;76;1201;Front_2WD;White;No;Gallery
24500;Opel;Corsa;1.3;2005;Diesel;Manual;173000;70;1248;Front_2WD;White;No;Owner
50000;Opel;Corsa;1.2;2016;Gasoline;Manual;17785;70;1229;Front_2WD;Red;Yes;Gallery
18350;Opel;Corsa;1.4;2001;Gasoline & LPG;Manual;132000;90;1389;Front_2WD;Green;No;Owner
33000;Opel;Corsa;1.2;2007;Gasoline & LPG;Manual;135000;80;1229;Front_2WD;Grey;No;Owner
46750;Opel;Corsa;1.4;2012;Gasoline;Automatic;33000;100;1364;Front_2WD;Brown;No;Owner
43750;Opel;Corsa;1.4;2007;Gasoline & LPG;Automatic;105000;90;1364;Front_2WD;Green;No;Owner
58500;Opel;Corsa;1.4;2017;Gasoline;Automatic;23091;90;1398;Front_2WD;Grey;Yes;Gallery
58900;Opel;Corsa;1.4;2017;Gasoline;Automatic;20677;90;1398;Front_2WD;Black;Yes;Gallery
21900;Opel;Corsa;1.2;2005;Gasoline;Manual;174000;80;1229;Front_2WD;Black;No;Gallery
39500;Opel;Corsa;1.3;2013;Diesel;Manual;131800;75;1248;Front_2WD;White;No;Gallery
28000;Opel;Corsa;1.3;2005;Diesel;Manual;212500;70;1248;Front_2WD;Grey;No;Owner
17900;Opel;Corsa;1.3;2006;Diesel;Manual;244455;90;1248;Front_2WD;White;No;Gallery
52000;Opel;Corsa;1.3;2011;Diesel;Manual;110000;76;1200;Front_2WD;White;No;Owner
43500;Opel;Corsa;1.4;2012;Gasoline & LPG;Automatic;110000;76;1201;Front_2WD;Navy Blue;No;Owner
26750;Opel;Corsa;1.2;2000;Gasoline;Automatic;134000;65;1199;Front_2WD;Silver Grey;No;Owner
42250;Opel;Corsa;1.3;2014;Diesel;Manual;137250;51;1201;Front_2WD;White;No;Gallery
43750;Opel;Corsa;1.2;2009;Gasoline;Manual;64000;80;1229;Front_2WD;Blue;No;Owner
31750;Opel;Corsa;1.2;2008;Gasoline;Manual;139000;80;1229;Front_2WD;Smoked;No;Owner
38500;Opel;Corsa;1.2;2011;Gasoline;Manual;98000;85;1229;Front_2WD;Grey;No;Owner
22750;Opel;Corsa;1;2003;Gasoline;Semi Automatic;187000;58;973;Front_2WD;Grey;No;Gallery
28250;Opel;Corsa;1.3;2004;Diesel;Semi Automatic;208000;70;1248;Front_2WD;Smoked;Yes;Owner
65250;Opel;Corsa;1.4;2015;Gasoline;Semi Automatic;11000;90;1398;Front_2WD;White;No;Owner
41900;Opel;Corsa;1.3;2013;Diesel;Manual;85000;51;1201;Front_2WD;White;No;Owner
16750;Opel;Corsa;1.4;1998;Gasoline & LPG;Manual;307000;90;1389;Front_2WD;Black;No;Owner
19750;Opel;Corsa;1.2;1999;Gasoline & LPG;Automatic;211000;65;1199;Front_2WD;Navy Blue;No;Owner
17900;Opel;Corsa;1.4;1997;Gasoline & LPG;Manual;249000;90;1389;Front_2WD;White;No;Gallery
31000;Opel;Corsa;1.4;2004;Gasoline & LPG;Manual;192000;90;1364;Front_2WD;Grey;No;Owner
39400;Opel;Corsa;1.2;2008;Gasoline;Semi Automatic;113000;80;1229;Front_2WD;Black;No;Owner
30850;Opel;Corsa;1.4;2004;Gasoline;Semi Automatic;165000;90;1364;Front_2WD;Silver Grey;No;Gallery
28400;Opel;Corsa;1.2;2006;Gasoline;Semi Automatic;63000;80;1229;Front_2WD;White;No;Owner
32750;Opel;Corsa;1.3;2008;Diesel;Semi Automatic;178000;90;1248;Front_2WD;Silver Grey;No;Gallery
29500;Opel;Corsa;1.2;2009;Gasoline & LPG;Manual;114000;80;1229;Front_2WD;Blue;No;Gallery
56000;Opel;Corsa;1.3;2012;Diesel;Manual;35880;95;1248;Front_2WD;White;No;Owner
32750;Opel;Corsa;1.2;2009;Gasoline;Semi Automatic;163000;80;1229;Front_2WD;Black;No;Owner
36900;Opel;Corsa;1.2;2011;Gasoline & LPG;Manual;99000;80;1229;Front_2WD;Blue;No;Owner
39500;Opel;Corsa;1.2;2014;Gasoline;Manual;25500;85;1229;Front_2WD;Navy Blue;No;Owner
25000;Opel;Corsa;1;2006;Gasoline & LPG;Manual;211000;60;998;Front_2WD;White;No;Owner
46750;Opel;Corsa;1.4;2013;Gasoline;Automatic;56000;100;1364;Front_2WD;White;No;Owner
37900;Opel;Corsa;1.2;2009;Gasoline & LPG;Semi Automatic;163000;51;1200;Front_2WD;Black;No;Owner
37000;Opel;Corsa;1.4;2008;Gasoline;Automatic;80500;76;1401;Front_2WD;Black;Yes;Owner
25700;Opel;Corsa;1.4;1999;Gasoline;Automatic;145000;90;1389;Front_2WD;White;No;Owner
26000;Opel;Corsa;1;2004;Gasoline;Semi Automatic;164000;58;973;Front_2WD;Brown;No;Owner
34750;Opel;Corsa;1.4;2008;Gasoline & LPG;Manual;167000;90;1364;Front_2WD;Grey;No;Owner
49250;Opel;Corsa;1.4;2012;Gasoline;Automatic;70000;100;1364;Front_2WD;Smoked;No;Owner
20800;Opel;Corsa;1.4;2001;Gasoline & LPG;Manual;256000;90;1389;Front_2WD;White;Yes;Owner
28500;Opel;Corsa;1.2;2006;Gasoline & LPG;Manual;194500;80;1229;Front_2WD;Black;No;Gallery
48500;Opel;Corsa;1.3;2014;Diesel;Manual;46000;75;1248;Front_2WD;White;No;Gallery
46000;Opel;Corsa;1.4;2012;Gasoline;Manual;25000;100;1364;Front_2WD;Brown;No;Gallery
46950;Opel;Corsa;1.4;2011;Gasoline & LPG;Automatic;152000;100;1364;Front_2WD;Silver Grey;No;Owner
24250;Opel;Corsa;1.2;2005;Gasoline;Manual;130000;76;1201;Front_2WD;Red;No;Owner
30800;Opel;Corsa;1.4;2007;Gasoline & LPG;Manual;159000;90;1364;Front_2WD;Navy Blue;No;Owner
41750;Opel;Corsa;1.3;2011;Diesel;Manual;94230;90;1248;Front_2WD;Black;Yes;Gallery
44750;Opel;Corsa;1.3;2012;Diesel;Manual;96000;75;1248;Front_2WD;Silver Grey;No;Owner
24750;Opel;Corsa;1.4;2000;Gasoline;Automatic;240000;76;1201;Front_2WD;Silver Grey;No;Gallery
54000;Opel;Corsa;1.2;2017;Gasoline;Manual;2964;70;1229;Front_2WD;Grey;No;Gallery
32000;Opel;Corsa;1.3;2006;Diesel;Semi Automatic;190000;70;1248;Front_2WD;Black;No;Owner
20000;Opel;Corsa;1.4;1998;Gasoline;Manual;157800;90;1389;Front_2WD;Navy Blue;No;Owner
29500;Opel;Corsa;1.3;2005;Diesel;Semi Automatic;170000;70;1248;Front_2WD;Purple;No;Gallery
23750;Opel;Corsa;1.4;2000;Gasoline & LPG;Manual;170000;90;1389;Front_2WD;White;No;Gallery
29000;Opel;Corsa;1.3;2005;Diesel;Manual;156000;70;1248;Front_2WD;Red;No;Owner
50750;Opel;Corsa;1.2;2013;Gasoline;Automatic;26200;76;1201;Front_2WD;Grey;Yes;Gallery
23500;Opel;Corsa;1.3;2004;Diesel;Manual;221000;70;1248;Front_2WD;White;No;Owner
32000;Opel;Corsa;1.2;2005;Gasoline;Semi Automatic;144000;51;1200;Front_2WD;White;No;Owner
22500;Opel;Corsa;1.3;2004;Diesel;Manual;189000;70;1248;Front_2WD;Green;No;Gallery
43000;Opel;Corsa;1.2;2013;Gasoline;Manual;37000;85;1229;Front_2WD;Grey;No;Owner
30000;Opel;Corsa;1.4;2000;Gasoline;Manual;59000;90;1389;Front_2WD;Red;No;Owner
41750;Opel;Corsa;1.3;2014;Diesel;Manual;60000;75;1248;Front_2WD;White;Yes;Gallery
34000;Opel;Corsa;1.3;2005;Diesel;Semi Automatic;121000;70;1248;Front_2WD;Silver Grey;No;Owner
51500;Opel;Corsa;1.2;2014;Gasoline;Semi Automatic;54000;85;1229;Front_2WD;Navy Blue;No;Owner
35850;Opel;Corsa;1.4;2007;Gasoline;Automatic;190000;90;1364;Front_2WD;Black;No;Gallery
31000;Opel;Corsa;1.2;2005;Gasoline;Manual;113000;51;1200;4WD;Navy Blue;No;Owner
20000;Opel;Corsa;1.4;2000;Gasoline & LPG;Manual;205000;90;1389;Front_2WD;Red;No;Gallery
21750;Opel;Corsa;1.4;1998;Gasoline & LPG;Automatic;170000;90;1389;Front_2WD;Grey;No;Owner
46250;Opel;Corsa;1.2;2014;Gasoline;Semi Automatic;32850;85;1229;Front_2WD;Red;No;Owner
44500;Opel;Corsa;1.4;2012;Gasoline;Manual;74000;100;1364;Front_2WD;Brown;No;Owner
54450;Opel;Corsa;1.4;2015;Gasoline;Automatic;62000;76;1201;Front_2WD;White;No;Gallery
22000;Opel;Corsa;1.3;2005;Diesel;Manual;204000;70;1248;Front_2WD;White;No;Owner
29750;Opel;Corsa;1.3;2008;Diesel;Manual;240000;75;1248;Front_2WD;Blue;No;Gallery
41000;Opel;Corsa;1.2;2013;Gasoline;Manual;42000;85;1229;Front_2WD;Grey;No;Owner
39500;Opel;Corsa;1.4;2010;Gasoline;Manual;61000;100;1364;Front_2WD;Black;No;Owner
32500;Opel;Corsa;1.4;2004;Gasoline & LPG;Manual;116500;90;1364;Front_2WD;Black;No;Owner
26900;Opel;Corsa;1.3;2005;Diesel;Manual;230000;51;1201;Front_2WD;Silver Grey;No;Owner
27750;Opel;Corsa;1;2003;Gasoline;Semi Automatic;67000;51;1200;Front_2WD;Green;No;Owner
23000;Opel;Corsa;1.7;2003;Diesel;Manual;263000;51;1601;Front_2WD;White;No;Owner
40900;Opel;Corsa;1.3;2013;Diesel;Manual;139000;75;1248;Front_2WD;Grey;No;Gallery
59750;Opel;Corsa;1.4;2017;Gasoline;Automatic;7500;90;1398;Front_2WD;White;Yes;Gallery
29250;Opel;Corsa;1.3;2005;Diesel;Manual;185000;70;1248;Front_2WD;Burgundy;No;Gallery
20500;Opel;Corsa;1.4;1998;Gasoline;Manual;160000;90;1389;Front_2WD;Navy Blue;No;Owner
19000;Opel;Corsa;1.4;1998;Gasoline & LPG;Manual;195000;60;1389;Front_2WD;Burgundy;No;Owner
60000;Opel;Corsa;1.4;2017;Gasoline;Semi Automatic;1500;90;1398;Front_2WD;White;Yes;Gallery
45900;Opel;Corsa;1.2;2011;Gasoline;Semi Automatic;41342;80;1229;Front_2WD;Navy Blue;Yes;Owner
27000;Opel;Corsa;1.3;2005;Diesel;Manual;195000;70;1248;Front_2WD;Grey;No;Owner
32500;Opel;Corsa;1.4;2004;Gasoline;Manual;110000;90;1364;Front_2WD;Navy Blue;No;Owner
17500;Opel;Corsa;1.3;2006;Diesel;Manual;235000;90;1248;Front_2WD;White;No;Gallery
43500;Opel;Corsa;1.2;2015;Gasoline;Manual;69000;70;1229;Front_2WD;Yellow;Yes;Gallery
32500;Opel;Corsa;1.2;2009;Gasoline;Manual;96000;80;1229;Front_2WD;Black;No;Owner
18500;Opel;Corsa;1.4;1997;Gasoline & LPG;Manual;300000;60;1389;Front_2WD;Grey;No;Gallery
54000;Opel;Corsa;1.3;2013;Diesel;Manual;15119;75;1248;Front_2WD;White;No;Owner
45000;Opel;Corsa;1.3;2013;Diesel;Manual;133000;75;1248;Front_2WD;White;No;Gallery
32500;Opel;Corsa;1.2;2014;Gasoline;Manual;77220;85;1229;Front_2WD;Smoked;No;Owner
42500;Opel;Corsa;1.3;2014;Diesel;Manual;121000;95;1248;Front_2WD;White;Yes;Gallery
46000;Opel;Corsa;1.3;2012;Diesel;Manual;22500;75;1248;Front_2WD;Black;No;Owner
62000;Opel;Corsa;1.4;2016;Gasoline;Semi Automatic;9500;90;1398;Front_2WD;Blue;Yes;Gallery
21950;Opel;Corsa;1.4;1998;Gasoline & LPG;Manual;149000;90;1389;Front_2WD;Green;No;Gallery
29500;Opel;Corsa;1.3;2008;Diesel;Manual;138300;75;1248;Front_2WD;Navy Blue;No;Owner
19500;Opel;Corsa;1.4;1997;Gasoline & LPG;Manual;230000;90;1389;Front_2WD;Green;No;Gallery
17000;Opel;Corsa;1.4;1998;Gasoline & LPG;Manual;209000;51;1201;Front_2WD;Silver Grey;No;Owner
57900;Opel;Corsa;1.4;2016;Gasoline;Automatic;52000;90;1398;Front_2WD;White;Yes;Gallery
31500;Opel;Corsa;1.2;2005;Gasoline;Manual;70000;80;1229;Front_2WD;Silver Grey;No;Owner
43500;Opel;Corsa;1.2;2009;Gasoline;Semi Automatic;65000;80;1229;Front_2WD;Grey;No;Owner
26500;Opel;Corsa;1.3;2005;Diesel;Semi Automatic;210000;70;1248;Front_2WD;Blue;No;Gallery
57000;Opel;Corsa;1.4;2016;Gasoline;Automatic;26000;90;1398;Front_2WD;White;Yes;Gallery
22750;Opel;Corsa;1.2;1999;Gasoline;Manual;143000;65;1199;Front_2WD;Red;No;Gallery
26500;Opel;Corsa;1.3;2004;Diesel;Manual;165000;70;1248;Front_2WD;Grey;No;Owner
19750;Opel;Corsa;1.4;1997;Gasoline & LPG;Manual;281000;90;1389;Front_2WD;Burgundy;Yes;Gallery
24000;Opel;Corsa;1.4;1999;Gasoline;Automatic;134000;90;1389;Front_2WD;Grey;Yes;Gallery
25750;Opel;Corsa;1.3;2004;Diesel;Manual;207000;70;1248;Front_2WD;Navy Blue;No;Owner
32000;Opel;Corsa;1.3;2006;Diesel;Semi Automatic;165000;70;1248;Front_2WD;White;No;Owner
23900;Opel;Corsa;1.2;2005;Gasoline;Manual;153000;80;1229;Front_2WD;Blue;No;Gallery
54850;Opel;Corsa;1.4;2015;Gasoline;Automatic;44000;76;1201;Front_2WD;Red;Yes;Gallery
41500;Opel;Corsa;1.4;2008;Gasoline;Automatic;125000;90;1364;Front_2WD;Blue;No;Owner
32500;Opel;Corsa;1.3;2012;Diesel;Manual;140000;75;1248;Front_2WD;White;No;Owner
27650;Opel;Corsa;1.4;2000;Gasoline & LPG;Automatic;71000;51;1201;Front_2WD;Yellow;No;Gallery
41000;Opel;Corsa;1.2;2014;Gasoline;Manual;77000;85;1229;Front_2WD;Brown;No;Gallery
44038;Opel;Corsa;1.3;2011;Diesel;Manual;81000;75;1248;Front_2WD;Black;No;Owner
48000;Opel;Corsa;1.3;2012;Diesel;Manual;63000;75;1248;Front_2WD;Grey;No;Owner
27300;Opel;Corsa;1.3;2004;Diesel;Manual;208000;70;1248;Front_2WD;Burgundy;No;Owner
62900;Opel;Corsa;1.4;2017;Gasoline;Automatic;5500;90;1398;Front_2WD;Smoked;Yes;Gallery
29500;Opel;Corsa;1.3;2004;Diesel;Manual;142500;70;1248;Front_2WD;Silver Grey;No;Gallery
31950;Opel;Corsa;1.2;2008;Gasoline & LPG;Manual;127000;80;1229;Front_2WD;Blue;No;Owner
27500;Opel;Corsa;1.3;2006;Diesel;Manual;190000;75;1248;Front_2WD;White;No;Gallery
22500;Opel;Corsa;1.4;2001;Gasoline & LPG;Manual;217000;90;1389;Front_2WD;Green;No;Owner
30000;Opel;Corsa;1.2;2007;Gasoline;Semi Automatic;89700;80;1229;Front_2WD;Champagne;No;Gallery
30000;Opel;Corsa;1.2;2006;Gasoline;Semi Automatic;132525;80;1229;Front_2WD;Grey;No;Gallery
46500;Opel;Corsa;1.3;2014;Diesel;Manual;97000;75;1248;Front_2WD;White;No;Gallery
29750;Opel;Corsa;1.3;2005;Diesel;Semi Automatic;160000;70;1248;Front_2WD;White;No;Gallery
41750;Opel;Corsa;1.3;2014;Diesel;Manual;126000;75;1248;Front_2WD;White;No;Gallery
20500;Opel;Corsa;1.4;1997;Gasoline;Manual;85300;60;1389;Front_2WD;Red;No;Gallery
47500;Opel;Corsa;1.4;2013;Gasoline;Automatic;81000;100;1364;Front_2WD;Silver Grey;Yes;Owner
42000;Opel;Corsa;1.3;2013;Diesel;Manual;116000;75;1248;Front_2WD;White;No;Owner
31000;Opel;Corsa;1.4;2007;Gasoline & LPG;Manual;159000;101;1401;Front_2WD;Silver Grey;Yes;Owner
21750;Opel;Corsa;1.4;1998;Gasoline & LPG;Automatic;170000;60;1389;Front_2WD;White;No;Gallery
63900;Opel;Corsa;1.4;2017;Gasoline;Automatic;2000;90;1398;Front_2WD;Red;Yes;Gallery
38900;Opel;Corsa;1.3;2010;Diesel;Manual;97000;75;1248;Front_2WD;Silver Grey;Yes;Gallery
68750;Opel;Corsa;1.4;2017;Gasoline;Automatic;6400;90;1398;Front_2WD;Blue;Yes;Owner
39000;Opel;Corsa;1.2;2009;Gasoline;Semi Automatic;49500;80;1229;Front_2WD;Grey;No;Owner
30000;Opel;Corsa;1.2;2007;Gasoline;Manual;197000;80;1229;Front_2WD;Silver Grey;No;Owner
16600;Opel;Corsa;1.4;1998;Gasoline & LPG;Manual;197800;76;1201;Front_2WD;Blue;No;Gallery
20000;Opel;Corsa;1.4;1996;Gasoline & LPG;Manual;164000;60;1389;Front_2WD;White;No;Owner
18500;Opel;Corsa;1.4;1997;Gasoline & LPG;Manual;161000;90;1389;Front_2WD;Blue;Yes;Gallery
38350;Opel;Corsa;1.4;2009;Gasoline & LPG;Manual;90000;90;1364;Front_2WD;Grey;Yes;Owner
17500;Opel;Corsa;1.4;1998;Gasoline & LPG;Manual;234000;90;1389;Front_2WD;White;Yes;Gallery
24750;Opel;Corsa;1.4;2001;Gasoline;Manual;205000;90;1389;Front_2WD;Blue;No;Gallery
38750;Opel;Corsa;1.3;2008;Diesel;Semi Automatic;164000;90;1248;Front_2WD;Navy Blue;No;Owner
23000;Opel;Corsa;1.2;2003;Gasoline & LPG;Manual;135000;51;1200;Front_2WD;Red;No;Owner
58400;Opel;Corsa;1.4;2015;Gasoline;Semi Automatic;39000;90;1398;Front_2WD;Smoked;Yes;Gallery
49750;Opel;Corsa;1.4;2012;Gasoline;Automatic;96000;100;1364;Front_2WD;White;No;Gallery
42500;Opel;Corsa;1.2;2014;Gasoline & LPG;Manual;74000;85;1229;Front_2WD;White;No;Gallery
23000;Opel;Corsa;1.4;2000;Gasoline & LPG;Manual;165000;76;1201;Front_2WD;Blue;No;Owner
49800;Opel;Corsa;1.4;2011;Gasoline;Automatic;26188;76;1201;Front_2WD;Grey;No;Gallery
35500;Opel;Corsa;1.4;2012;Gasoline;Manual;22000;101;1401;Front_2WD;Black;No;Owner
42000;Opel;Corsa;1.3;2011;Diesel;Manual;130000;95;1248;Front_2WD;Silver Grey;No;Owner
37500;Opel;Corsa;1.3;2013;Diesel;Manual;119000;75;1248;Front_2WD;White;No;Owner
44750;Opel;Corsa;1.2;2014;Gasoline;Manual;57000;85;1229;Front_2WD;White;No;Owner
67500;Opel;Corsa;1.4;2015;Gasoline;Semi Automatic;7500;90;1398;Front_2WD;Red;Yes;Gallery
41500;Opel;Corsa;1.2;2012;Gasoline;Manual;44575;85;1229;Front_2WD;Silver Grey;No;Gallery
49500;Opel;Corsa;1.3;2012;Diesel;Manual;48300;75;1248;Front_2WD;Black;No;Owner
27000;Opel;Corsa;1.3;2004;Diesel;Manual;207000;70;1248;Front_2WD;Blue;No;Gallery
27800;Opel;Corsa;1.3;2004;Diesel;Manual;180000;70;1248;Front_2WD;Silver Grey;No;Owner
30750;Opel;Corsa;1.2;2009;Gasoline;Manual;157000;76;1200;Front_2WD;Black;No;Gallery
21499;Opel;Corsa;1.4;1997;Gasoline & LPG;Automatic;198000;90;1389;Front_2WD;Green;No;Owner
28500;Opel;Corsa;1.3;2005;Diesel;Manual;178000;70;1248;Front_2WD;Yellow;No;Owner
29000;Opel;Corsa;1.2;2004;Gasoline;Manual;57000;80;1229;Front_2WD;Silver Grey;No;Gallery
27500;Opel;Corsa;1.3;2006;Diesel;Manual;235000;70;1248;Front_2WD;White;No;Owner
45900;Opel;Corsa;1.4;2013;Gasoline;Manual;53000;100;1364;Front_2WD;Black;No;Gallery
28300;Opel;Corsa;1.4;2004;Gasoline;Semi Automatic;165000;90;1364;Front_2WD;Black;No;Owner
40000;Opel;Corsa;1.2;2014;Gasoline;Manual;57000;76;1201;Front_2WD;Navy Blue;Yes;Owner
42950;Opel;Corsa;1.3;2014;Diesel;Manual;115000;75;1248;Front_2WD;Grey;No;Gallery
11000;Opel;Corsa;1.4;1993;Gasoline & LPG;Manual;250000;60;1389;Front_2WD;Green;No;Owner
30500;Opel;Corsa;1.3;2007;Diesel;Manual;227000;75;1248;Front_2WD;Silver Grey;No;Gallery
27500;Opel;Corsa;1.4;2005;Gasoline;Semi Automatic;149000;90;1364;Front_2WD;Grey;No;Owner
47500;Opel;Corsa;1.4;2012;Gasoline;Automatic;34000;100;1364;Front_2WD;Smoked;No;Owner
43900;Opel;Corsa;1.4;2011;Gasoline;Automatic;35000;126;1601;Front_2WD;Grey;No;Gallery
29500;Opel;Corsa;1.3;2004;Diesel;Manual;195000;70;1248;Front_2WD;White;Yes;Gallery
25500;Opel;Corsa;1.2;2004;Gasoline & LPG;Manual;160000;50;1401;Back_2WD;Silver Grey;Yes;Owner
19500;Opel;Corsa;1.4;1998;Gasoline & LPG;Manual;150000;90;1389;Front_2WD;White;No;Gallery
33900;Opel;Corsa;1.3;2013;Diesel;Manual;123000;75;1248;Front_2WD;White;No;Owner
43700;Opel;Corsa;1.3;2014;Diesel;Manual;100000;75;1248;Front_2WD;Grey;No;Owner
41500;Opel;Corsa;1.2;2009;Gasoline;Semi Automatic;79000;80;1229;Front_2WD;Navy Blue;No;Owner
25400;Opel;Corsa;1.2;2004;Gasoline;Manual;142000;75;1199;Front_2WD;Red;No;Owner
41000;Opel;Corsa;1.2;2012;Gasoline;Manual;62000;51;1200;Front_2WD;Black;No;Owner
35500;Opel;Corsa;1.2;2008;Gasoline & LPG;Manual;120000;80;1229;Front_2WD;Green;Yes;Owner
12500;Opel;Corsa;1.6;1994;Gasoline & LPG;Manual;147000;101;1401;Front_2WD;Silver Grey;No;Owner
47750;Opel;Corsa;1.4;2012;Gasoline & LPG;Automatic;97300;100;1364;Front_2WD;Black;Yes;Owner
15500;Opel;Corsa;1.2;1994;Gasoline & LPG;Manual;230000;45;1196;Front_2WD;White;No;Owner
26250;Opel;Corsa;1.2;2004;Gasoline & LPG;Manual;155000;80;1229;Front_2WD;Silver Grey;No;Owner
36900;Opel;Corsa;1.3;2011;Diesel;Manual;115000;75;1248;Front_2WD;White;No;Gallery
34750;Opel;Corsa;1.3;2006;Diesel;Semi Automatic;154000;70;1248;Front_2WD;White;Yes;Owner
30500;Opel;Corsa;1.3;2005;Diesel;Semi Automatic;175000;70;1248;Front_2WD;White;No;Owner
29500;Opel;Corsa;1.3;2005;Diesel;Manual;209000;70;1248;Front_2WD;White;Yes;Owner
48400;Opel;Corsa;1.4;2010;Gasoline;Automatic;69000;76;1201;Front_2WD;Grey;No;Owner
50900;Opel;Corsa;1.4;2012;Gasoline;Automatic;31000;100;1364;Front_2WD;Black;No;Owner
21550;Opel;Corsa;1.3;2004;Diesel;Manual;284000;70;1248;Front_2WD;White;No;Owner
14500;Opel;Corsa;1.3;2005;Diesel;Manual;318000;51;1201;Front_2WD;White;No;Owner
41500;Opel;Corsa;1.3;2010;Diesel;Manual;122877;90;1248;Front_2WD;Black;No;Owner
31000;Opel;Corsa;1.4;2001;Gasoline & LPG;Manual;75500;90;1389;Front_2WD;Green;No;Owner
19900;Opel;Corsa;1.4;1998;Gasoline & LPG;Automatic;212000;60;1389;Front_2WD;Green;Yes;Gallery
26000;Opel;Corsa;1.2;2004;Gasoline;Semi Automatic;193600;51;1200;Front_2WD;Navy Blue;No;Owner
42750;Opel;Corsa;1.2;2014;Gasoline;Manual;29000;85;1229;Front_2WD;Grey;No;Owner
35300;Opel;Corsa;1.3;2007;Diesel;Manual;135000;75;1248;Front_2WD;Grey;No;Owner
40500;Opel;Corsa;1.3;2012;Diesel;Manual;123000;75;1248;Front_2WD;Silver Grey;No;Owner
25000;Opel;Corsa;1;2004;Gasoline & LPG;Manual;180000;50;1200;Front_2WD;Red;Yes;Gallery
21500;Opel;Corsa;1.2;2000;Gasoline;Automatic;208000;101;1201;Front_2WD;Silver Grey;No;Owner
32000;Opel;Corsa;1.3;2006;Diesel;Manual;195000;70;1248;Front_2WD;White;No;Owner
20250;Opel;Corsa;1.4;1998;Gasoline;Manual;170000;76;1201;Front_2WD;Green;No;Owner
43500;Opel;Corsa;1.2;2010;Gasoline;Semi Automatic;62000;85;1229;Front_2WD;Silver Grey;No;Owner
39850;Opel;Corsa;1.3;2011;Diesel;Manual;111000;90;1248;Front_2WD;Grey;No;Owner
43900;Opel;Corsa;1.3;2012;Diesel;Manual;102000;75;1248;Front_2WD;Brown;No;Owner
30000;Opel;Corsa;1.2;2005;Gasoline;Semi Automatic;179000;75;1199;Front_2WD;Silver Grey;No;Owner
27750;Opel;Corsa;1.3;2008;Diesel;Manual;157000;75;1248;Front_2WD;Black;No;Gallery
43500;Opel;Corsa;1.3;2014;Diesel;Manual;104000;75;1248;Front_2WD;White;No;Owner
24750;Opel;Corsa;1.7;2003;Diesel;Manual;183300;75;1686;Front_2WD;White;No;Owner
35500;Opel;Corsa;1.3;2006;Diesel;Semi Automatic;200000;70;1248;Front_2WD;Blue;No;Owner
23750;Opel;Corsa;1.3;2006;Diesel;Semi Automatic;250000;70;1248;Front_2WD;White;No;Owner
39000;Opel;Corsa;1.3;2010;Diesel;Manual;133000;76;1201;Front_2WD;Grey;No;Owner
48000;Opel;Corsa;1.4;2014;Gasoline;Manual;30000;76;1201;Front_2WD;White;No;Owner
47250;Opel;Corsa;1.3;2014;Diesel;Manual;124000;75;1248;Front_2WD;White;No;Owner
38750;Opel;Corsa;1.2;2012;Gasoline;Manual;53000;85;1229;Front_2WD;Navy Blue;No;Owner
21500;Opel;Corsa;1.7;2003;Diesel;Manual;202000;101;1601;Front_2WD;White;No;Gallery
40900;Opel;Corsa;1.3;2013;Diesel;Manual;84000;75;1248;Front_2WD;White;Yes;Owner
25750;Opel;Corsa;1.3;2004;Diesel;Manual;210000;70;1248;Front_2WD;Black;No;Gallery
17000;Opel;Corsa;1.4;1997;Gasoline;Manual;211000;90;1389;Front_2WD;Green;No;Owner
26250;Opel;Corsa;1.3;2004;Diesel;Manual;193000;70;1248;Front_2WD;Navy Blue;No;Owner
59500;Opel;Corsa;1.4;2015;Gasoline;Semi Automatic;8000;90;1398;Front_2WD;Black;No;Gallery
18500;Opel;Corsa;1.5;2000;Diesel;Manual;199999;67;1488;Front_2WD;White;No;Owner
28250;Opel;Corsa;1.4;2004;Gasoline & LPG;Semi Automatic;130000;90;1364;Front_2WD;Navy Blue;No;Owner
62250;Opel;Corsa;1.4;2017;Gasoline;Automatic;8500;90;1398;Front_2WD;Red;Yes;Owner
34500;Opel;Corsa;1.2;2008;Gasoline;Manual;108000;80;1229;Front_2WD;Grey;No;Owner
31500;Opel;Corsa;1.2;2004;Gasoline;Semi Automatic;128000;75;1199;Front_2WD;Green;No;Gallery
42000;Opel;Corsa;1.3;2010;Diesel;Manual;144000;90;1248;Front_2WD;White;Yes;Gallery
18800;Opel;Corsa;1.2;1999;Gasoline & LPG;Manual;189000;65;1199;Front_2WD;Red;Yes;Owner
47000;Opel;Corsa;1.2;2015;Gasoline;Manual;21000;70;1229;Front_2WD;White;No;Owner
34000;Opel;Corsa;1.2;2007;Gasoline;Manual;105000;80;1229;Front_2WD;Black;No;Gallery
26900;Opel;Corsa;1.3;2004;Diesel;Manual;197000;51;1201;Front_2WD;Silver Grey;No;Owner
36750;Opel;Corsa;1.2;2008;Gasoline;Manual;92000;80;1229;Front_2WD;Blue;No;Owner
16750;Opel;Corsa;1.4;1997;Gasoline & LPG;Manual;226000;90;1389;Front_2WD;Red;No;Owner
34000;Opel;Corsa;1.2;2006;Gasoline;Semi Automatic;147000;80;1229;Front_2WD;Silver Grey;No;Owner
